Event id;Event start date;Event stop date;Venue name;Event name;Venue address;Venue city;Venue state;Postal code;Latitude;Longitude;Cancelled
E0-001-091871295-3;2017-02-23 20:00:00;;Boston Symphony Hall;Andris Nelsons conducts Gubaidulina and Shostakovich;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-092360516-1;2017-02-23 00:00:00;2017-03-05 00:00:00;Boston Opera House;Artifact;539 Washington Street;Boston;MA;02108;42.3539525;-71.0622131;
E0-001-091655048-3;2017-02-22 20:00:00;;Vassar College;Basketball (M) vs. Liberty League Championships;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-091655044-7;2017-02-22 18:00:00;;Vassar College;Basketball (W) vs. Liberty League Championships;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-091871286-5;2017-02-21 20:00:00;;Boston Symphony Hall;Andris Nelsons conducts Schuller, Mozart and Beethoven featuring pianist Emanuel Ax;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-091108154-4;2017-02-19 15:00:00;;New Jersey Performing Arts Center;Orchestre National de Lyon;36 Park Place;Newark;NJ;;40.7394910;-74.1681035;
E0-001-091871281-0;2017-02-18 20:00:00;;Boston Symphony Hall;Andris Nelsons conducts Schuller, Mozart and Beethoven featuring pianist Emanuel Ax;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-091943377-0;2017-02-18 19:30:00;;Palace Theatre;Albany Symphony: Brahms;19 Clinton Avenue;Albany;NY;12207;42.6545110;-73.7501750;
E0-001-091418712-2;2017-02-17 20:00:00;;Vassar College;Basketball (M) vs. Rensselaer Polytechnic Institute;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-091418706-1;2017-02-17 18:00:00;;Vassar College;Basketball (W) vs. Rensselaer Polytechnic Institute;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-091871291-7;2017-02-17 13:30:00;;Boston Symphony Hall;Andris Nelsons conducts Schuller, Mozart and Beethoven featuring pianist Emanuel Ax;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-091871275-9;2017-02-16 20:00:00;;Boston Symphony Hall;Andris Nelsons conducts Schuller, Mozart and Beethoven featuring pianist Emanuel Ax;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-092012199-6@2017021619;2017-02-16 19:30:00;;Sheas Performing Arts Center;A Gentleman's Guide To Love And Murder;646 Main Street;Buffalo;NY;14202;42.8916919;-78.8732989;
E0-001-075869451-6;2017-02-16 00:00:00;2017-02-19 00:00:00;Connecticut Convention Center;Connecticut Flower & Garden Show;100 Columbus Boulevard;Hartford;CT;06105;41.7637739;-72.6696529;
E0-001-075871579-4;2017-02-15 00:00:00;2017-02-17 00:00:00;Dunkin' Donuts Center Providence;Lumber & Building Material Expo;One LaSalle Square;Providence;RI;02903;41.8234647;-71.4184633;
E0-001-091871271-3;2017-02-14 20:00:00;;Boston Symphony Hall;Andris Nelsons conducts Beethoven and Berlioz featuring pianist Emanuel Ax;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-084544399-1;2017-02-12 00:00:00;2017-02-12 00:00:00;Borgata Hotel Casino & Spa;Wireless Experience Summit;One Borgata Way;Atlantic City;NJ;08401;39.3783892;-74.4353557;
E0-001-093052583-6;2017-02-11 20:00:00;;Carnegie Hall;Gad Elmaleh;881 Seventh Avenue;New York;NY;10019;40.765016;-73.9799;
E0-001-091871267-0;2017-02-11 20:00:00;;Boston Symphony Hall;Andris Nelsons conducts Ravel, Benjamin and Berlioz featuring countertenor Benjun Mehta and the Lorelei Ensemble;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-091871265-2;2017-02-10 20:00:00;;Boston Symphony Hall;Casual Fridays - Benjamin and Berlioz;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-091871258-2;2017-02-09 20:00:00;;Boston Symphony Hall;Andris Nelsons conducts Ravel, Benjamin and Berlioz featuring countertenor Benjun Mehta and the Lorelei Ensemble;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-093310839-3;2017-02-09 19:30:00;;Boston Opera House;Cabaret;539 Washington Street;Boston;MA;02108;42.3539525;-71.0622131;
E0-001-091871250-0;2017-02-07 20:00:00;;Boston Symphony Hall;Andris Nelsons conducts J.S. Bach Mass in B minor;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-093074327-4;2017-02-05 13:00:00;;Portsmouth Music Hall;L’Amour de Loin (Saariaho);28 Chestnut Street;Portsmouth;NH;03801;43.0757507;-70.7595661;
E0-001-091108150-8;2017-02-04 20:00:00;;New Jersey Performing Arts Center;Budapest Festival Orchestra;36 Park Place;Newark;NJ;;40.7394910;-74.1681035;
E0-001-091871247-6;2017-02-04 20:00:00;;Boston Symphony Hall;Andris Nelsons conducts J.S. Bach Mass in B minor;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-091124514-2;2017-02-04 16:00:00;;Vassar College;Basketball (M) vs. Skidmore College;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-091124511-5;2017-02-04 14:00:00;;Vassar College;Basketball (W) vs. Skidmore College;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-091871254-6;2017-02-03 20:00:00;;Boston Symphony Hall;Andris Nelsons conducts J.S. Bach Mass in B minor;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-091124508-1;2017-02-03 20:00:00;;Vassar College;Basketball (M) vs. Union College;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-091124506-3;2017-02-03 18:00:00;;Vassar College;Basketball (W) vs. Union College;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-091871245-8;2017-02-02 20:00:00;;Boston Symphony Hall;Andris Nelsons conducts J.S. Bach Mass in B minor;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-092122460-7@2017013119;2017-01-31 19:30:00;;Boston Opera House;Cabaret Boston;539 Washington Street;Boston;MA;02108;42.3539525;-71.0622131;
E0-001-092360519-8;2017-01-31 00:00:00;2017-02-13 00:00:00;Boston Opera House;Cabaret;539 Washington Street;Boston;MA;02108;42.3539525;-71.0622131;
E0-001-090374750-2;2017-01-29 00:00:00;2017-01-29 00:00:00;University Of Vermont;Introduction of Tito D. Sapetin Book;85 S. Prospect Street;Burlington;VT;05401;44.48003029337146;-73.1977165872803;
E0-001-091871240-3;2017-01-28 20:00:00;;Boston Symphony Hall;Christoph von Dohnányi conducts Anderson, Schumann and Schubert featuring pianist Jean-Frédéric Neuburger;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-093054087-1;2017-01-28 19:30:00;;B.B. King Blues Club and Grill;GINUWINE;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092214665-2@2017012720;2017-01-27 20:00:00;;Blue Note;KYLE EASTWOOD;131 W Third Street;New York;NY;10012;40.7309012;-74.0006340;
E0-001-091871232-4;2017-01-27 13:30:00;;Boston Symphony Hall;Christoph von Dohnányi conducts Anderson, Schumann and Schubert featuring pianist Jean-Frédéric Neuburger;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-092038933-2;2017-01-26 20:00:00;;New Jersey Performing Arts Center;John Cleese - New Jersey Speakers Series;36 Park Place;Newark;NJ;;40.7394910;-74.1681035;
E0-001-091871228-1;2017-01-26 20:00:00;;Boston Symphony Hall;Christoph von Dohnányi conducts Anderson, Schumann and Schubert featuring pianist Jean-Frédéric Neuburger;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-093295023-0;2017-01-25 19:00:00;;Times Union Center;Twenty One Pilots;51 South Pearl Street;Albany;NY;12207;42.6484642;-73.7549566;
E0-001-075873567-3;2017-01-25 00:00:00;2017-01-29 00:00:00;Boston Convention & Exhibition Center;Yankee Dental Congress;415 Summer Street;Boston;MA;02210;42.3471335;-71.0440874;
E0-001-078845423-4;2017-01-24 21:00:00;;Dunkin' Donuts Center Providence;Providence Friars Men's Basketball vs. DePaul Blue Demons Men's Basketball;One LaSalle Square;Providence;RI;02903;41.8234647;-71.4184633;
E0-001-091871220-9;2017-01-24 20:00:00;;Boston Symphony Hall;Juanjo Mena conducts Prokofiev, Weinberg and Tchaikovsky featuring violinist Gidon Kremer;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-092917815-5;2017-01-24 19:00:00;;Vassar College;Basketball (M) vs. Trinity College;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-088450588-3;2017-01-23 15:00:00;;Sun National Bank Center;Disney on Ice Dare to Dream Trenton;81 Hamilton Ave;Trenton;NJ;;40.2115070;-74.7572850;
E0-001-093311414-5@2017012218;2017-01-22 18:30:00;;Boston Opera House;Something Rotten!;539 Washington Street;Boston;MA;02108;42.3539525;-71.0622131;
E0-001-091871549-1;2017-01-22 15:00:00;;The New England Conservatory of Music;Boston Symphony Chamber Players at Jordan Hall - ALL-FRENCH PROGRAM - Taffanel, Saint-Saëns, Tanguy and Françaix;290 Huntington Avenue;Boston;MA;02115;42.341264;-71.086529;
E0-001-093224138-1;2017-01-22 00:00:00;;Ralph Wilson Stadium;Buffalo Bills Travel;1 Bills Drive;Orchard Park;NY;14127;42.770754;-78.787036;
E0-001-091871215-7;2017-01-21 20:00:00;;Boston Symphony Hall;Juanjo Mena conducts Prokofiev, Weinberg and Tchaikovsky featuring violinist Gidon Kremer;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-093295018-8;2017-01-21 19:00:00;;Prudential Center;Twenty One Pilots;25 Lafayette Street;Newark;NJ;07102;40.73344;-74.171128;
E0-001-093298621-7;2017-01-21 19:00:00;;Prudential Center;TWENTY \u00d8NE PIL\u00d8TS \u0096 EM\u00d8TI\u00d8NAL R\u00d8ADSH\u00d8W;25 Lafayette Street;Newark;NJ;07102;40.73344;-74.171128;
E0-001-093074348-7;2017-01-21 13:00:00;;Portsmouth Music Hall;Roméo et Juliette (Gounod);28 Chestnut Street;Portsmouth;NH;03801;43.0757507;-70.7595661;
E0-001-075838643-1;2017-01-21 00:00:00;2017-01-22 00:00:00;XL Center;Hartford Home Show;1 Civic Center Plz;Hartford;CT;06103;41.7764873;-72.6810630;
E0-001-075843570-0;2017-01-21 00:00:00;2017-01-21 00:00:00;Toyota Presents the Oakdale Theatre;Clear Channel KC101 Oakdale Bridal Expo;95 South Turnpike Road;Wallingford;CT;06492;41.4496194;-72.8434021;
E0-001-075831953-6;2017-01-21 00:00:00;2017-01-22 00:00:00;DCU Center (FKA Worcester Centrum);Worcester Bridal Expo;50 Foster Street;Worcester;MA;01608;42.2660513;-71.7985725;
E0-001-093289344-9;2017-01-20 19:00:00;;Barclays Center;Twenty One Pilots;620 Atlantic Ave;Brooklyn;NY;11217;40.68316701574241;-73.9752088423279;
E0-001-093298620-8;2017-01-20 19:00:00;;Barclays Center;TWENTY \u00d8NE PIL\u00d8TS \u0096 EM\u00d8TI\u00d8NAL R\u00d8ADSH\u00d8W;620 Atlantic Ave;Brooklyn;NY;11217;40.68316701574241;-73.9752088423279;
E0-001-091871225-4;2017-01-20 13:30:00;;Boston Symphony Hall;Juanjo Mena conducts Prokofiev, Weinberg and Tchaikovsky featuring violinist Gidon Kremer;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-075869437-6;2017-01-20 00:00:00;2017-01-22 00:00:00;Connecticut Convention Center;Northeast Recreational Vehicle & Camping Show;100 Columbus Boulevard;Hartford;CT;06105;41.7637739;-72.6696529;
E0-001-091871210-2;2017-01-19 20:00:00;;Boston Symphony Hall;Juanjo Mena conducts Prokofiev, Weinberg and Tchaikovsky featuring violinist Gidon Kremer;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-093289342-1;2017-01-18 19:00:00;;Webster Bank Arena (formerly Arena at Harbor Yard);Twenty One Pilots;600 Main Street;Bridgeport;CT;06604;41.1828225;-73.1810042;
E0-001-093298619-2;2017-01-18 19:00:00;;Webster Bank Arena (formerly Arena at Harbor Yard);TWENTY \u00d8NE PIL\u00d8TS \u0096 EM\u00d8TI\u00d8NAL R\u00d8ADSH\u00d8W;600 Main Street;Bridgeport;CT;06604;41.1828225;-73.1810042;
E0-001-093107206-7@2017011720;2017-01-17 20:00:00;;Blue Note;VICTOR WOOTEN & DENNIS CHAMBERS;131 W Third Street;New York;NY;10012;40.7309012;-74.0006340;
E0-001-092122458-2@2017011719;2017-01-17 19:30:00;;Boston Opera House;Something Rotten Boston;539 Washington Street;Boston;MA;02108;42.3539525;-71.0622131;
E0-001-089698059-1;2017-01-17 19:30:00;;Blue Cross Arena;An Evening with Patti Labelle and Special Guest;One War Memorial Square;Rochester;NY;;43.1539000;-77.6108000;
E0-001-093289343-0;2017-01-17 19:00:00;;Dunkin' Donuts Center Providence;Twenty One Pilots;One LaSalle Square;Providence;RI;02903;41.8234647;-71.4184633;
E0-001-093298618-3;2017-01-17 19:00:00;;Dunkin' Donuts Center Providence;TWENTY \u00d8NE PIL\u00d8TS \u0096 EM\u00d8TI\u00d8NAL R\u00d8ADSH\u00d8W;One LaSalle Square;Providence;RI;02903;41.8234647;-71.4184633;
E0-001-092360535-6;2017-01-17 00:00:00;2017-01-29 00:00:00;Boston Opera House;Something Rotten;539 Washington Street;Boston;MA;02108;42.3539525;-71.0622131;
E0-001-092235655-0;2017-01-15 00:00:00;2017-01-15 00:00:00;Times Union Center;New York Bridal & Wedding Expo;51 South Pearl Street;Albany;NY;12207;42.6484642;-73.7549566;
E0-001-091871199-0;2017-01-14 20:00:00;;Boston Symphony Hall;Bramwell Tovey conducts Barber, Riley and Elgar featuring organist Cameron Carpenter;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-090588735-4;2017-01-14 16:00:00;;Vassar College;Basketball (M) vs. St. Lawrence University;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-090588730-9;2017-01-14 14:00:00;;Vassar College;Basketball (W) vs. St. Lawrence University;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-075878643-7;2017-01-14 00:00:00;2017-01-16 00:00:00;Boston Convention & Exhibition Center;Boston Rv & Camping Expo;415 Summer Street;Boston;MA;02210;42.3471335;-71.0440874;
E0-001-090588722-0;2017-01-13 20:00:00;;Vassar College;Basketball (M) vs. Clarkson University;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-090588715-0;2017-01-13 18:00:00;;Vassar College;Basketball (W) vs. Clarkson University;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-091871204-1;2017-01-13 13:30:00;;Boston Symphony Hall;Bramwell Tovey conducts Barber, Riley and Elgar featuring organist Cameron Carpenter;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-091871193-6;2017-01-12 20:00:00;;Boston Symphony Hall;Bramwell Tovey conducts Barber, Riley and Elgar featuring organist Cameron Carpenter;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-088963512-5;2017-01-12 15:00:00;;MassMutual Center (formerly Springfield Civic Center);Sesame Street Live;1277 Main St,;Springfield;MA;01103;42.1016590;-72.5868250;
E0-001-091871188-4;2017-01-12 10:30:00;;Boston Symphony Hall;Open Rehearsal - Barber, Riley and Elgar;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-075871556-3;2017-01-12 00:00:00;2017-01-16 00:00:00;Boston Convention & Exhibition Center;New England International Auto Show;415 Summer Street;Boston;MA;02210;42.3471335;-71.0440874;
E0-001-090588662-9;2017-01-10 20:00:00;;Vassar College;Basketball (M) vs. Bard College;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-090588659-5;2017-01-10 18:00:00;;Vassar College;Basketball (W) vs. Bard College;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-090213194-4;2017-01-08 16:00:00;;University of Rochester;William Warfield: Concert;240 Wallis Hall;Rochester;NY;14627;43.1285832;-77.6253852;
E0-001-088580537-3;2017-01-08 00:00:00;2017-01-08 00:00:00;Twin River Casino;Lincoln RI Wedding Expo;100 Twin River Road;Lincoln;RI;02865;41.8879620;-71.4484540;
E0-001-091871176-9;2017-01-07 20:00:00;;Boston Symphony Hall;Ken-David Masur conducts Vivaldi, Krommer, Jolivet, Rota and Schumann featuring members of the BSO;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-091943376-1;2017-01-07 19:30:00;;Palace Theatre;Albany Symphony: Tchaikovsky;19 Clinton Avenue;Albany;NY;12207;42.6545110;-73.7501750;
E0-001-090381800-4;2017-01-07 16:00:00;;Vassar College;Basketball (M) vs. Hobart College;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-090381799-9;2017-01-07 14:00:00;;Vassar College;Basketball (W) vs. William Smith College;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-093074338-0;2017-01-07 13:00:00;;Portsmouth Music Hall;Nabucco (Verdi);28 Chestnut Street;Portsmouth;NH;03801;43.0757507;-70.7595661;
E0-001-090381798-0;2017-01-06 20:00:00;;Vassar College;Basketball (M) vs. Rochester Institute of Technology;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-090381797-1;2017-01-06 18:00:00;;Vassar College;Basketball (W) vs. Rochester Institute of Technology;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-091871181-1;2017-01-06 13:30:00;;Boston Symphony Hall;Ken-David Masur conducts Vivaldi, Krommer, Jolivet, Rota and Schumann featuring members of the BSO;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-091871168-0;2017-01-05 20:00:00;;Boston Symphony Hall;Ken-David Masur conducts Vivaldi, Krommer, Jolivet, Rota and Schumann featuring members of the BSO;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-090823252-8;2017-01-01 20:00:00;;B.B. King Blues Club and Grill;Mike Delguidice & Big Shot - Celebrating The Music Of Billy Joel;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092170321-0;2017-01-01 20:00:00;;B.B. King Blues Club and Grill;Mike DelGuidice;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092801908-6;2017-01-01 19:30:00;;B.B. King Blues Club and Grill;A DECADE OF SOUL - CLASSIC SOUL & MOTOWN BROADWAY DINNER SHOW;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092853087-1;2016-12-31 20:00:00;;Westcott Theater;WESTCOTT FREE ADMISSION;524 Westcott Street;Syracuse;NY;13210;43.0412490;-76.1194560;
E0-001-090894095-5;2016-12-31 20:00:00;;The Comedy Studio;Lucky Deim;1238 Mass. Ave;Cambridge;MA;02138;42.3705620;-71.1141590;
E0-001-092318781-4;2016-12-31 20:00:00;;The Comedy Studio;New Year's Eve!;1238 Mass. Ave;Cambridge;MA;02138;42.3705620;-71.1141590;
E0-001-093293979-6;2016-12-31 13:00:00;;Darien Lake Performing Arts Center;Darien Lake Theme Park Season Pass;9993 Alleghany Rd, Darien Center, NY;Darien Center;NY;14040;42.928413;-78.3853973;
E0-001-090993136-1;2016-12-31 13:00:00;;Nikon at Jones Beach Theater;2016 Nikon Jones Beach Theater Country Mega;1000 Ocean Parkway;Wantagh;NY;11793;40.6014755;-73.5023618;
E0-001-089607022-9;2016-12-31 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-092985902-9;2016-12-30 22:00:00;;B.B. King Blues Club and Grill;Tower of Power;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092985901-0;2016-12-30 19:30:00;;B.B. King Blues Club and Grill;Tower of Power;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092463496-6;2016-12-30 12:30:00;;B.B. King Blues Club and Grill;HARLEM GOSPEL CHOIR - Holiday Matinee Show;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-089607017-7;2016-12-30 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-090039509-8;2016-12-29 17:00:00;;University of Rochester;MAGthursdays;240 Wallis Hall;Rochester;NY;14627;43.1285832;-77.6253852;
E0-001-092740918-5;2016-12-29 12:00:00;;University of Rochester;Kwanzaa Family Day;240 Wallis Hall;Rochester;NY;14627;43.1285832;-77.6253852;
E0-001-089607011-3;2016-12-29 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-092109005-5;2016-12-28 20:00:00;;B.B. King Blues Club and Grill;Lyfe Jennings;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-089607006-1;2016-12-28 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
