District,Type,Latitude,Longitude,Subtype,Date,Time,Misdemeanor/Felony,Week
Bronx,Petit Larceny,40.8120800,-73.8868097,By Credit Card U..,03/04/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8151589,-73.9177227,From Auto,03/05/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8165575,-73.9195467,From Open Areas,03/06/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8174115,-73.9227487,From Store Shopl..,03/03/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8187543,-73.9087523,From Auto,03/05/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8188599,-73.8949201,From Auto,03/05/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8188901,-73.8960801,From Auto,03/01/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8193702,-73.8930700,From Store Shopl..,03/03/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8196899,-73.9016032,From Store Shopl..,03/02/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8201353,-73.9130619,From Building Un..,02/29/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8202048,-73.9215111,From Building Un..,03/01/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8211800,-73.8812602,By False Promise,03/04/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8238528,-73.8988773,By Credit Card U..,03/03/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8290178,-73.9155867,From Building Un..,03/05/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8326498,-73.8636797,From Open Areas,03/03/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8335900,-73.9149702,From Building Un..,03/03/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8340198,-73.8534001,From Building Un..,03/05/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8373721,-73.8877647,From Open Areas,03/05/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8411799,-73.8460898,Of Vehicle Acces..,02/29/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8421898,-73.8941000,From Building Un..,03/03/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8444100,-73.8355701,From Auto,03/06/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8457652,-73.8817655,From Auto,03/01/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8459793,-73.8922820,From Store Shopl..,02/29/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8462399,-73.9181802,From Store Shopl..,03/04/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8475100,-73.8536402,From Auto,03/03/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8476199,-73.8877901,From Store Shopl..,03/01/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8477299,-73.8570801,From Building Un..,03/03/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8513884,-73.9028717,By False Promise,03/01/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8600065,-73.8254190,From Auto,03/03/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8618313,-73.8928353,By False Promise,03/06/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8623003,-73.8984002,From Building Un..,03/03/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8624698,-73.8973304,From Building Un..,03/06/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8667199,-73.8979798,From Building Un..,03/02/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8679330,-73.8692465,From Building Un..,03/03/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8695229,-73.8899026,From Building Un..,03/04/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8746102,-73.9047005,From Building Un..,03/04/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8790004,-73.8776922,From Auto,03/06/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8800599,-73.8681201,From Open Areas,02/29/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8804803,-73.8859400,From Building Un..,03/02/16,07:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8827044,-73.8812401,From Store Shopl..,02/29/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8850803,-73.8519303,From Building Un..,02/29/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8854800,-73.9090298,From Store Shopl..,02/29/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8984800,-73.8543503,From Store Shopl..,03/01/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8100603,-73.9251398,By False Promise,03/03/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8150613,-73.9034648,From Auto,03/01/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8151527,-73.8275169,From Auto,03/03/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8163126,-73.8962155,Of License Plate,03/01/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8199587,-73.9103566,From Store Shopl..,03/04/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8212653,-73.8638758,From Auto,03/05/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8220102,-73.8582697,From Open Areas,02/29/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8224337,-73.9094365,From Auto,03/04/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8278788,-73.8982153,From Store Shopl..,03/02/16,04:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8279902,-73.8390698,From Store Shopl..,03/04/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8281588,-73.8953067,Of Vehicle Acces..,03/01/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8282269,-73.9086204,From Building Un..,03/06/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8306377,-73.8856203,From Building Un..,03/04/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8329402,-73.8627101,From Auto,03/04/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8341332,-73.8747435,From Building Un..,03/04/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8344402,-73.9177899,From Building Un..,03/01/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8368828,-73.8905481,From Building Un..,03/04/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8387245,-73.9280525,From Building Un..,03/02/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8389816,-73.9185892,From Store Shopl..,03/05/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8476202,-73.8315233,From Building Un..,03/01/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8522639,-73.8528915,From Store Shopl..,03/01/16,05:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8522639,-73.8528915,From Store Shopl..,03/01/16,05:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8524901,-73.8872302,From Auto,03/04/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8536502,-73.8827401,From Building Un..,03/01/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8540700,-73.8993202,From Store Shopl..,02/29/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8570099,-73.8935436,From Open Areas,03/04/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8600491,-73.9086014,From Building Un..,03/06/16,07:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8624599,-73.8969398,From Building Un..,03/05/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8624599,-73.8969398,From Store Shopl..,03/02/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8631298,-73.8626598,By Credit Card U..,03/05/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8647599,-73.8888898,From Building Un..,03/06/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8655105,-73.8596347,From Truck,03/04/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8688603,-73.8316903,From Building Un..,03/04/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8701599,-73.8909899,Check From Mailb..,03/03/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8726282,-73.9046782,By Credit Card U..,03/01/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8832937,-73.8831793,Check From Mailb..,02/29/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8876744,-73.8470539,From Building Un..,03/03/16,06:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8879913,-73.9108695,From Building Un..,03/03/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8920771,-73.8581922,From Store Shopl..,03/01/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.9074988,-73.8965359,Of Vehicle Acces..,03/04/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8068222,-73.9174774,From Building Un..,03/03/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8075065,-73.9170171,From Building Un..,03/02/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8160649,-73.9177202,From Building Un..,03/03/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8209903,-73.8916102,From Store Shopl..,02/29/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8210913,-73.9037921,From Open Areas,03/03/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8232500,-73.8798199,By Acquiring Los,03/03/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8237024,-73.8625423,From Auto,03/02/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8267597,-73.8561501,From Building Un..,03/03/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8280232,-73.8178868,From Auto,03/06/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8292900,-73.9164072,From Auto,03/01/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8305786,-73.8273648,From Open Areas,03/04/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8316350,-73.8760795,From Building Un..,03/05/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8356280,-73.9278583,From Store Shopl..,03/04/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8373837,-73.8877539,From Store Shopl..,03/05/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8413201,-73.8270300,From Auto,03/01/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8423850,-73.9123918,From Open Areas,03/04/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8444317,-73.8983890,From Building Un..,03/02/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8484143,-73.9129745,From Building Un..,03/04/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8486891,-73.9032787,From Building Un..,03/02/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8528633,-73.9009147,From Building Un..,03/01/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8538299,-73.9138699,From Building Un..,03/02/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8538299,-73.9138699,From Building Un..,02/29/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8542597,-73.8854002,From Store Shopl..,02/29/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8561020,-73.8915180,From Auto,03/01/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8567341,-73.9027810,From Building Un..,02/29/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8572202,-73.8968398,By Check Use,03/04/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8644199,-73.9068002,From Truck,03/05/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8644199,-73.9068002,Of Bicycle,03/03/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8661508,-73.8943300,Of License Plate,02/29/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8684500,-73.8215898,From Building Un..,03/05/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8684500,-73.8215898,From Store Shopl..,03/04/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8684500,-73.8215898,From Store Shopl..,03/01/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8684500,-73.8215898,From Building Un..,03/01/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8713872,-73.8930569,From Building Un..,03/01/16,04:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8733881,-73.9067098,From Store Shopl..,03/04/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8733881,-73.9067098,From Store Shopl..,03/04/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8733881,-73.9067098,From Store Shopl..,03/03/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8733881,-73.9067098,From Store Shopl..,02/29/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8744750,-73.9003142,From Store Shopl..,02/29/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8084402,-73.8868097,Of Vehicle Acces..,03/05/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8088026,-73.9106891,From Open Areas,02/29/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8144038,-73.8229586,From Open Areas,03/03/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8162401,-73.9212500,From Auto,03/03/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8162421,-73.9212472,From Building Un..,03/04/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8190899,-73.9291900,From Truck,03/04/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8203494,-73.9091770,From Building Un..,03/02/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8211103,-73.8227499,From Open Areas,03/03/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8219489,-73.9281008,From Auto,03/06/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8246602,-73.8919301,From Store Shopl..,03/02/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8248701,-73.8365103,From Store Shopl..,03/05/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8248701,-73.8365103,From Store Shopl..,03/03/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8248701,-73.8365103,From Store Shopl..,02/29/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8255802,-73.8209501,From Building Un..,03/03/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8261602,-73.9202502,From Building Un..,03/02/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8261617,-73.9202457,From Store Shopl..,03/04/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8299797,-73.9139899,From Open Areas,03/04/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8321315,-73.8654658,Of Vehicle Acces..,03/04/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8326297,-73.9253598,From Open Areas,03/01/16,05:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8342612,-73.8290704,From Building Un..,02/29/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8356398,-73.8400199,From Auto,02/29/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8364800,-73.8977598,From Auto,03/03/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8378722,-73.9196945,From Store Shopl..,03/06/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8378722,-73.9196945,From Store Shopl..,03/06/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8378722,-73.9196945,From Auto,03/06/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8378722,-73.9196945,From Store Shopl..,03/05/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8378722,-73.9196945,From Store Shopl..,03/05/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8378722,-73.9196945,From Auto,03/05/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8378722,-73.9196945,From Store Shopl..,03/04/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8378722,-73.9196945,From Store Shopl..,03/02/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8378722,-73.9196945,From Store Shopl..,03/02/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8378722,-73.9196945,From Building Un..,03/01/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8442466,-73.8483242,From Open Areas,03/06/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8451872,-73.9223085,From Building Un..,03/03/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8452797,-73.8586398,From Auto,03/06/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8452797,-73.8586398,From Auto,03/05/16,07:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8465900,-73.8277300,From Auto,03/01/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8470023,-73.8587015,From Auto,03/02/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8470796,-73.9139400,From Building Un..,03/03/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8561902,-73.9052097,From Auto,03/03/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8596201,-73.9132798,From Auto,03/02/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8610798,-73.8902435,From Store Shopl..,03/01/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8610798,-73.8902435,From Store Shopl..,02/29/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8617203,-73.8913500,From Store Shopl..,03/05/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8617203,-73.8913500,From Store Shopl..,03/02/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8617203,-73.8913500,From Store Shopl..,03/02/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8617203,-73.8913500,From Store Shopl..,03/02/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8617203,-73.8913500,From Store Shopl..,03/01/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8617203,-73.8913500,From Store Shopl..,02/29/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8617203,-73.8913500,From Store Shopl..,02/29/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8617203,-73.8913500,From Store Shopl..,02/29/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8639003,-73.8942998,From Building Un..,02/29/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8640900,-73.9031303,Of Bicycle,03/03/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8641497,-73.8985699,From Auto,03/01/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8642503,-73.9039799,From Open Areas,03/04/16,05:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8670197,-73.8963202,From Store Shopl..,03/03/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8691902,-73.8305102,From Building Un..,03/02/16,07:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Bronx,Petit Larceny,40.8695597,-73.8260698,From Store Shopl..,03/05/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
